state,action,next_state,reward,done
"[-2.0224476623535157, 0.029999992847442626, -1.3573077392578126, -0.76, 0.009948975443840026, -0.5599999237060547, 0.4616299867630005, -0.8869709968566895, -12.624476623535156, 0.200510174036026, -7.9730781555175785, 1.4932769775390624]","[1.0, -0.2126482129096985]","[-2.0391432189941407, 0.029999992847442626, -1.4001290893554688, -0.76, 0.009948975443840026, -0.5599999237060547, 0.5883334279060364, -0.8085122108459473, -12.791432189941407, 0.200510174036026, -8.401291656494141, 1.5304988098144532]",-3.5,False
"[-2.0391432189941407, 0.029999992847442626, -1.4001290893554688, -0.76, 0.009948975443840026, -0.5599999237060547, 0.5883334279060364, -0.8085122108459473, -12.791432189941407, 0.200510174036026, -8.401291656494141, 1.5304988098144532]","[1.0, -0.3840086758136749]","[-2.042662811279297, 0.029999992847442626, -1.4452032470703124, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7880383133888245, -0.6154917478561401, -12.826628112792969, 0.200510174036026, -8.852033233642578, 1.558592529296875]",-3.5,False
"[-2.042662811279297, 0.029999992847442626, -1.4452032470703124, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7880383133888245, -0.6154917478561401, -12.826628112792969, 0.200510174036026, -8.852033233642578, 1.558592529296875]","[1.0, -0.01907293125987053]","[-2.044702911376953, 0.029999992847442626, -1.4904920959472656, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7832223176956177, -0.6216132044792175, -12.847029113769532, 0.200510174036026, -9.304921722412109, 1.5864045715332031]",-3.5,False
"[-2.044702911376953, 0.029999992847442626, -1.4904920959472656, -0.76, 0.009948975443840026, -0.5599999237060547, 0.7832223176956177, -0.6216132044792175, -12.847029113769532, 0.200510174036026, -9.304921722412109, 1.5864045715332031]","[1.0, -0.37218430638313293]","[-2.034284973144531, 0.029999992847442626, -1.5351718139648438, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9190647006034851, -0.3939085006713867, -12.742849731445313, 0.200510174036026, -9.751718902587891, 1.604731903076172]",-3.2878170013427734,False
"[-2.034284973144531, 0.029999992847442626, -1.5351718139648438, -0.76, 0.009948975443840026, -0.5599999237060547, 0.9190647006034851, -0.3939085006713867, -12.742849731445313, 0.200510174036026, -9.751718902587891, 1.604731903076172]","[1.0, 0.13764695823192596]","[-2.026408386230469, 0.029999992847442626, -1.58246826171875, -0.76, 0.009948975443840026, -0.5599999237060547, 0.858135998249054, -0.5132745504379272, -12.664083862304688, 0.200510174036026, -10.224683380126953, 1.6277696228027343]",-3.5,False
"[-2.026408386230469, 0.029999992847442626, -1.58246826171875, -0.76, 0.009948975443840026, -0.5599999237060547, 0.858135998249054, -0.5132745504379272, -12.664083862304688, 0.200510174036026, -10.224683380126953, 1.6277696228027343]","[1.0, -0.16346028447151184]","[-2.014578094482422, 0.029999992847442626, -1.626897735595703, -0.76, 0.009948975443840026, -0.5599999237060547, 0.90631103515625, -0.4224359691143036, -12.54578094482422, 0.200510174036026, -10.668978118896485, 1.6470091247558594]",-3.344871938228607,False
"[-2.014578094482422, 0.029999992847442626, -1.626897735595703, -0.76, 0.009948975443840026, -0.5599999237060547, 0.90631103515625, -0.4224359691143036, -12.54578094482422, 0.200510174036026, -10.668978118896485, 1.6470091247558594]","[1.0, 0.08074916899204254]","[-2.0051654052734373, 0.029999992847442626, -1.6712380981445312, -0.76, 0.009948975443840026, -0.5599999237060547, 0.8660215735435486, -0.4998622536659241, -12.451654052734375, 0.200510174036026, -11.112381744384766, 1.6690383911132813]",-3.499724507331848,False
"[-2.0051654052734373, 0.029999992847442626, -1.6712380981445312, -0.76, 0.009948975443840026, -0.5599999237060547, 0.8660215735435486, -0.4998622536659241, -12.451654052734375, 0.200510174036026, -11.112381744384766, 1.6690383911132813]","[0.0, -0.1496443748474121]","[-2.0044317626953125, 0.029999992847442626, -1.6747642517089845, -0.76, 0.009948975443840026, -0.5599999237060547, 0.91792231798172, -0.39657866954803467, -12.444317626953126, 0.200510174036026, -11.147643280029296, 1.6708416748046875]",-2.4734857082366943,False
"[-2.0044317626953125, 0.029999992847442626, -1.6747642517089845, -0.76, 0.009948975443840026, -0.5599999237060547, 0.91792231798172, -0.39657866954803467, -12.444317626953126, 0.200510174036026, -11.147643280029296, 1.6708416748046875]","[1.0, 0.13226285576820374]","[-1.995372314453125, 0.029999992847442626, -1.715501708984375, -0.76, 0.009948975443840026, -0.5599999237060547, 0.861119270324707, -0.5082648992538452, -12.35372314453125, 0.200510174036026, -11.555017852783203, 1.6916651916503906]",-3.5,False
"[-1.995372314453125, 0.029999992847442626, -1.715501708984375, -0.76, 0.009948975443840026, -0.5599999237060547, 0.861119270324707, -0.5082648992538452, -12.35372314453125, 0.200510174036026, -11.555017852783203, 1.6916651916503906]","[1.0, 0.07562898099422455]","[-1.9874725341796875, 0.029999992847442626, -1.7635197448730469, -0.76, 0.009948975443840026, -0.5599999237060547, 0.8160536289215088, -0.5778584480285645, -12.274725341796875, 0.200510174036026, -12.035198211669922, 1.719171600341797]",-3.5,False
"[-0.5264635467529297, 0.0300346040725708, -0.5808318328857421, -0.76, 0.01, -0.56, -0.08852624893188477, 0.9924286007881165, 2.3353645324707033, 0.200346040725708, -0.20831832885742188, 0.23531814575195312]","[1.0, -0.6796573400497437]","[-0.558818473815918, 0.029999961853027345, -0.5999544525146484, -0.76, 0.009958390593528748, -0.5599999237060547, -0.6635976433753967, 0.741741955280304, 2.0118152618408205, 0.20041571259498597, -0.3995452880859375, 0.2060874366760254]",0.5,False
"[-0.5909580612182617, 0.029999992847442626, -0.6189498138427735, -0.76, 0.009950628876686097, -0.5599999237060547, -0.7591599822044373, 0.6413185596466064, 1.6904193878173828, 0.2004936397075653, -0.5894989013671875, 0.1801450538635254]","[0.0, -0.1563957780599594]","[-0.6078327560424804, 0.029999992847442626, -0.6289232635498047, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8765759468078613, 0.4662744700908661, 1.5216724395751953, 0.200510174036026, -0.6892333984375, 0.16824785232543946]",0.4325489401817322,False
"[-0.6078327560424804, 0.029999992847442626, -0.6289232635498047, -0.76, 0.009948975443840026, -0.5599999237060547, -0.8765759468078613, 0.4662744700908661, 1.5216724395751953, 0.200510174036026, -0.6892333984375, 0.16824785232543946]","[1.0, -0.0563339926302433]","[-0.639726791381836, 0.029999992847442626, -0.6558352661132812, -0.76, 0.009948975443840026, -0.5599999237060547, -0.972403883934021, 0.19420433044433594, 1.2027320861816406, 0.200510174036026, -0.9583534240722656, 0.15508739471435548]",-0.11159133911132812,False
"[-0.639726791381836, 0.029999992847442626, -0.6558352661132812, -0.76, 0.009948975443840026, -0.5599999237060547, -0.972403883934021, 0.19420433044433594, 1.2027320861816406, 0.200510174036026, -0.9583534240722656, 0.15508739471435548]","[1.0, 0.14736594259738922]","[-0.6795415496826172, 0.029999992847442626, -0.6826124572753907, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9907727241516113, -0.004375457763671875, 0.8045845031738281, 0.200510174036026, -1.2261253356933595, 0.14801836967468263]",-0.8018484115600586,False
"[-0.6795415496826172, 0.029999992847442626, -0.6826124572753907, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9907727241516113, -0.004375457763671875, 0.8045845031738281, 0.200510174036026, -1.2261253356933595, 0.14801836967468263]","[1.0, 0.433268666267395]","[-0.7231288146972656, 0.029999992847442626, -0.694494857788086, -0.76, 0.009948975443840026, -0.5599999237060547, -0.989565908908844, 0.022488683462142944, 0.36871185302734377, 0.200510174036026, -1.3449493408203126, 0.14089150428771974]",-0.742336094379425,False
"[-0.7231288146972656, 0.029999992847442626, -0.694494857788086, -0.76, 0.009948975443840026, -0.5599999237060547, -0.989565908908844, 0.022488683462142944, 0.36871185302734377, 0.200510174036026, -1.3449493408203126, 0.14089150428771974]","[1.0, 0.2209700345993042]","[-0.7682685852050781, 0.029999992847442626, -0.6982180786132812, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9811907410621643, -0.12932805716991425, -0.08268585205078124, 0.200510174036026, -1.3821815490722655, 0.13990951538085938]",-1.6604572236537933,False
"[-0.7682685852050781, 0.029999992847442626, -0.6982180786132812, -0.76, 0.009948975443840026, -0.5599999237060547, -0.9811907410621643, -0.12932805716991425, -0.08268585205078124, 0.200510174036026, -1.3821815490722655, 0.13990951538085938]","[1.0, -0.7148729562759399]","[-0.8075521850585937, 0.029999992847442626, -0.7250357055664063, -0.76, 0.009948975443840026, -0.5599999237060547, -0.6070188879966736, -0.7861817479133606, -0.4755218505859375, 0.200510174036026, -1.6503578186035157, 0.17291635513305664]",-3.5,False
"[-0.8075521850585937, 0.029999992847442626, -0.7250357055664063, -0.76, 0.009948975443840026, -0.5599999237060547, -0.6070188879966736, -0.7861817479133606, -0.4755218505859375, 0.200510174036026, -1.6503578186035157, 0.17291635513305664]","[0.0, -0.22863247990608215]","[-0.8104566955566406, 0.029999992847442626, -0.7271658325195313, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4457866847515106, -0.8878399729728699, -0.5045669555664063, 0.200510174036026, -1.6716590881347657, 0.17576223373413086]",-2.784587860107422,False
"[-0.8104566955566406, 0.029999992847442626, -0.7271658325195313, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4457866847515106, -0.8878399729728699, -0.5045669555664063, 0.200510174036026, -1.6716590881347657, 0.17576223373413086]","[1.0, -0.693436861038208]","[-0.8193134307861328, 0.029999992847442626, -0.7679464721679687, -0.76, 0.009948975443840026, -0.5599999237060547, 0.0636940747499466, -0.9936892986297607, -0.5931343078613281, 0.200510174036026, -2.0794654846191407, 0.2171678924560547]",-3.5,False
"[-0.8193134307861328, 0.029999992847442626, -0.7679464721679687, -0.76, 0.009948975443840026, -0.5599999237060547, 0.0636940747499466, -0.9936892986297607, -0.5931343078613281, 0.200510174036026, -2.0794654846191407, 0.2171678924560547]","[1.0, -0.19927635788917542]","[-0.8224253845214844, 0.029999992847442626, -0.8138070678710938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.18226635456085205, -0.9802693724632263, -0.6242538452148437, 0.200510174036026, -2.5380714416503904, 0.2621393585205078]",-3.5,False
"[-0.8224253845214844, 0.029999992847442626, -0.8138070678710938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.18226635456085205, -0.9802693724632263, -0.6242538452148437, 0.200510174036026, -2.5380714416503904, 0.2621393585205078]","[1.0, 0.28767016530036926]","[-0.8352011108398437, 0.029999992847442626, -0.8600049591064454, -0.76, 0.009948975443840026, -0.5599999237060547, -0.037575602531433105, -0.9971975088119507, -0.7520111083984375, 0.200510174036026, -3.000050354003906, 0.3099359130859375]",-3.5,False
"[-0.8352011108398437, 0.029999992847442626, -0.8600049591064454, -0.76, 0.009948975443840026, -0.5599999237060547, -0.037575602531433105, -0.9971975088119507, -0.7520111083984375, 0.200510174036026, -3.000050354003906, 0.3099359130859375]","[1.0, -0.3595344126224518]","[-0.8360974884033203, 0.029999992847442626, -0.9058822631835938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.2136581540107727, -0.9752717018127441, -0.7609748840332031, 0.200510174036026, -3.458823394775391, 0.3547216796875]",-3.5,False
"[-0.8360974884033203, 0.029999992847442626, -0.9058822631835938, -0.76, 0.009948975443840026, -0.5599999237060547, 0.2136581540107727, -0.9752717018127441, -0.7609748840332031, 0.200510174036026, -3.458823394775391, 0.3547216796875]","[1.0, 0.2362804263830185]","[-0.8439698028564453, 0.029999992847442626, -0.9504789733886718, -0.76, 0.009948975443840026, -0.5599999237060547, 0.025317221879959106, -0.998421311378479, -0.8396980285644531, 0.200510174036026, -3.904790496826172, 0.399908561706543]",-3.5,False
"[-0.8439698028564453, 0.029999992847442626, -0.9504789733886718, -0.76, 0.009948975443840026, -0.5599999237060547, 0.025317221879959106, -0.998421311378479, -0.8396980285644531, 0.200510174036026, -3.904790496826172, 0.399908561706543]","[1.0, 0.11095718294382095]","[-0.85597412109375, 0.029999992847442626, -0.9941828155517578, -0.76, 0.009948975443840026, -0.5599999237060547, -0.055977582931518555, -0.99741530418396, -0.9597412109375, 0.200510174036026, -4.341828918457031, 0.44511554718017576]",-3.5,False
"[-0.85597412109375, 0.029999992847442626, -0.9941828155517578, -0.76, 0.009948975443840026, -0.5599999237060547, -0.055977582931518555, -0.99741530418396, -0.9597412109375, 0.200510174036026, -4.341828918457031, 0.44511554718017576]","[0.0, 0.12546268105506897]","[-0.8570310974121094, 0.029999992847442626, -0.9979488372802734, -0.76, 0.009948975443840026, -0.5599999237060547, -0.1533508151769638, -0.9871622323989868, -0.9703109741210938, 0.200510174036026, -4.379489135742188, 0.4490170669555664]",-2.8901519775390625,False
"[-0.8570310974121094, 0.029999992847442626, -0.9979488372802734, -0.76, 0.009948975443840026, -0.5599999237060547, -0.1533508151769638, -0.9871622323989868, -0.9703109741210938, 0.200510174036026, -4.379489135742188, 0.4490170669555664]","[1.0, 0.062388185411691666]","[-0.8740904998779296, 0.029999992847442626, -1.0360336303710938, -0.76, 0.009948975443840026, -0.5599999237060547, -0.18469277024269104, -0.9819437861442566, -1.140904998779297, 0.200510174036026, -4.760337066650391, 0.4899252700805664]",-3.5,False
"[-0.8740904998779296, 0.029999992847442626, -1.0360336303710938, -0.76, 0.009948975443840026, -0.5599999237060547, -0.18469277024269104, -0.9819437861442566, -1.140904998779297, 0.200510174036026, -4.760337066650391, 0.4899252700805664]","[1.0, 0.10445227473974228]","[-0.8970243072509766, 0.029999992847442626, -1.0781893157958984, -0.76, 0.009948975443840026, -0.5599999237060547, -0.2420700490474701, -0.9695383906364441, -1.3702430725097656, 0.200510174036026, -5.181893920898437, 0.5363748168945313]",-3.5,False
"[-0.8970243072509766, 0.029999992847442626, -1.0781893157958984, -0.76, 0.009948975443840026, -0.5599999237060547, -0.2420700490474701, -0.9695383906364441, -1.3702430725097656, 0.200510174036026, -5.181893920898437, 0.5363748168945313]","[1.0, -0.032435204833745956]","[-0.9182402801513672, 0.029999992847442626, -1.1190032958984375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.2003651112318039, -0.9791139364242554, -1.582402801513672, 0.200510174036026, -5.590033721923828, 0.5813147354125977]",-3.5,False
"[-0.9182402801513672, 0.029999992847442626, -1.1190032958984375, -0.76, 0.009948975443840026, -0.5599999237060547, -0.2003651112318039, -0.9791139364242554, -1.582402801513672, 0.200510174036026, -5.590033721923828, 0.5813147354125977]","[1.0, 0.29402849078178406]","[-0.9471929931640625, 0.029999992847442626, -1.1537944793701171, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3922092914581299, -0.9193126559257507, -1.871929931640625, 0.200510174036026, -5.937945556640625, 0.6229247283935547]",-3.5,False
"[-0.9471929931640625, 0.029999992847442626, -1.1537944793701171, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3922092914581299, -0.9193126559257507, -1.871929931640625, 0.200510174036026, -5.937945556640625, 0.6229247283935547]","[0.0, 0.1864711046218872]","[-0.9497386932373046, 0.029999992847442626, -1.1567642974853516, -0.76, 0.009948975443840026, -0.5599999237060547, -0.5200793743133545, -0.8535181879997253, -1.8973869323730468, 0.200510174036026, -5.967643737792969, 0.6265225601196289]",-2.859783172607422,False
"[-0.9497386932373046, 0.029999992847442626, -1.1567642974853516, -0.76, 0.009948975443840026, -0.5599999237060547, -0.5200793743133545, -0.8535181879997253, -1.8973869323730468, 0.200510174036026, -5.967643737792969, 0.6265225601196289]","[1.0, -0.03639679402112961]","[-0.9804351806640625, 0.029999992847442626, -1.1850347900390625, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4681611657142639, -0.8831255435943604, -2.204351806640625, 0.200510174036026, -6.250348663330078, 0.6630703735351563]",-3.5,False
"[-0.9804351806640625, 0.029999992847442626, -1.1850347900390625, -0.76, 0.009948975443840026, -0.5599999237060547, -0.4681611657142639, -0.8831255435943604, -2.204351806640625, 0.200510174036026, -6.250348663330078, 0.6630703735351563]","[0.0, 0.026675669476389885]","[-0.9830844879150391, 0.029999992847442626, -1.1874747467041016, -0.76, 0.009948975443840026, -0.5599999237060547, -0.48434823751449585, -0.8743575811386108, -2.2308448791503905, 0.200510174036026, -6.274748229980469, 0.6662532806396484]",-2.8182907104492188,False
"[-0.9830844879150391, 0.029999992847442626, -1.1874747467041016, -0.76, 0.009948975443840026, -0.5599999237060547, -0.48434823751449585, -0.8743575811386108, -2.2308448791503905, 0.200510174036026, -6.274748229980469, 0.6662532806396484]","[0.0, -0.1373496949672699]","[-0.9830844879150391, 0.029999992847442626, -1.1874747467041016, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3873950242996216, -0.9214224815368652, -2.2308448791503905, 0.200510174036026, -6.274748229980469, 0.6662532806396484]",-2.5,False
"[-0.9830844879150391, 0.029999992847442626, -1.1874747467041016, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3873950242996216, -0.9214224815368652, -2.2308448791503905, 0.200510174036026, -6.274748229980469, 0.6662532806396484]","[1.0, 0.10823087394237518]","[-1.0156842803955077, 0.029999992847442626, -1.2176151275634766, -0.76, 0.009948975443840026, -0.5599999237060547, -0.43818098306655884, -0.8984378576278687, -2.556842803955078, 0.200510174036026, -6.576152038574219, 0.7058570861816407]",-3.5,False
"[-1.0156842803955077, 0.029999992847442626, -1.2176151275634766, -0.76, 0.009948975443840026, -0.5599999237060547, -0.43818098306655884, -0.8984378576278687, -2.556842803955078, 0.200510174036026, -6.576152038574219, 0.7058570861816407]","[1.0, -0.08826738595962524]","[-1.0469009399414062, 0.029999992847442626, -1.2504792022705078, -0.76, 0.009948975443840026, -0.5599999237060547, -0.35351264476776123, -0.9350454807281494, -2.8690093994140624, 0.200510174036026, -6.904792785644531, 0.7479811859130859]",-3.5,False
"[-1.0469009399414062, 0.029999992847442626, -1.2504792022705078, -0.76, 0.009948975443840026, -0.5599999237060547, -0.35351264476776123, -0.9350454807281494, -2.8690093994140624, 0.200510174036026, -6.904792785644531, 0.7479811859130859]","[1.0, -0.046542029827833176]","[-1.0768280029296875, 0.029999992847442626, -1.2845294189453125, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3016056418418884, -0.9530957341194153, -3.168280029296875, 0.200510174036026, -7.2452949523925785, 0.79102783203125]",-3.5,False
"[-1.0768280029296875, 0.029999992847442626, -1.2845294189453125, -0.76, 0.009948975443840026, -0.5599999237060547, -0.3016056418418884, -0.9530957341194153, -3.168280029296875, 0.200510174036026, -7.2452949523925785, 0.79102783203125]","[1.0, -0.19789741933345795]","[-1.1017726898193358, 0.029999992847442626, -1.3231375122070312, -0.76, 0.009948975443840026, -0.5599999237060547, -0.1416962742805481, -0.9896198511123657, -3.4177268981933593, 0.200510174036026, -7.631375885009765, 0.8364147186279297]",-3.5,False
